TIME_MS,MODE,TARGET,YAW,OUTPUT,KP,KI,KD
1610,1,30.0,-294.16380463362066,2000.0,8.0,0.1,1.5
1620,1,30.0,294.0678695081087,1000.0,8.0,0.1,1.5
1630,1,30.0,-294.16659826197775,2000.0,8.0,0.1,1.5
1640,1,30.0,294.0738947289726,1000.0,8.0,0.1,1.5
1650,1,30.0,-294.15229237400325,2000.0,8.0,0.1,1.5
1660,1,30.0,294.0952034109581,1000.0,8.0,0.1,1.5
1670,1,30.0,-294.12588431309126,2000.0,8.0,0.1,1.5
1680,1,30.0,294.1243519204891,1000.0,8.0,0.1,1.5
1690,1,30.0,-294.09659908393127,2000.0,8.0,0.1,1.5
1700,1,30.0,294.15115792524705,1000.0,8.0,0.1,1.5
1710,1,30.0,-294.07466678790473,2000.0,8.0,0.1,1.5
1720,1,30.0,294.1662573802944,1000.0,8.0,0.1,1.5
1730,1,30.0,-294.06774895035363,2000.0,8.0,0.1,1.5
1740,1,30.0,294.16437566193,1000.0,8.0,0.1,1.5
1750,1,30.0,-294.0782621261969,2000.0,8.0,0.1,1.5
1760,1,30.0,294.1461701483076,1000.0,8.0,0.1,1.5
1770,1,30.0,-294.1025337252762,2000.0,8.0,0.1,1.5
1780,1,30.0,294.11800058055127,1000.0,8.0,0.1,1.5
1790,1,30.0,-294.13208495178816,2000.0,8.0,0.1,1.5
1800,1,30.0,294.0897074239635,1000.0,8.0,0.1,1.5
1810,1,30.0,-294.15659269003675,2000.0,8.0,0.1,1.5
1820,1,30.0,294.0711743117674,1000.0,8.0,0.1,1.5
1830,1,30.0,-294.16749566451244,2000.0,8.0,0.1,1.5
1840,1,30.0,294.0688754087626,1000.0,8.0,0.1,1.5
1850,1,30.0,-294.1609851387653,2000.0,8.0,0.1,1.5
1860,1,30.0,294.0836138001621,1000.0,8.0,0.1,1.5
1870,1,30.0,-294.13933541585556,2000.0,8.0,0.1,1.5
1880,1,30.0,294.11024095150583,1000.0,8.0,0.1,1.5
1890,1,30.0,-294.11010935825584,2000.0,8.0,0.1,1.5
1900,1,30.0,294.1394552404112,1000.0,8.0,0.1,1.5
1910,1,30.0,-294.083516461925,2000.0,8.0,0.1,1.5
1920,1,30.0,294.1610512813076,1000.0,8.0,0.1,1.5
1930,1,30.0,-294.068846385261,2000.0,8.0,0.1,1.5
1940,1,30.0,294.1674849605637,1000.0,8.0,0.1,1.5
1950,1,30.0,-294.0712238038582,2000.0,8.0,0.1,1.5
1960,1,30.0,294.1565088126906,1000.0,8.0,0.1,1.5
1970,1,30.0,-294.08981821364773,2000.0,8.0,0.1,1.5
1980,1,30.0,294.1319571249077,1000.0,8.0,0.1,1.5
1990,1,30.0,-294.1181340496753,2000.0,8.0,0.1,1.5
2000,1,30.0,294.10240651046973,1000.0,8.0,0.1,1.5
2010,1,30.0,-294.1462797736707,2000.0,8.0,0.1,1.5
2020,1,30.0,294.0781798510379,1000.0,8.0,0.1,1.5
2030,1,30.0,-294.1644232728304,2000.0,8.0,0.1,1.5
2040,1,30.0,294.0677402172274,1000.0,8.0,0.1,1.5
2050,1,30.0,-294.16622649959885,2000.0,8.0,0.1,1.5
2060,1,30.0,294.0747344746409,1000.0,8.0,0.1,1.5
2070,1,30.0,-294.1510595339538,2000.0,8.0,0.1,1.5
2080,1,30.0,294.09671932885556,1000.0,8.0,0.1,1.5
2090,1,30.0,-294.12422063253524,2000.0,8.0,0.1,1.5
2100,1,30.0,294.12601483851165,1000.0,8.0,0.1,1.5
2110,1,30.0,-294.09508539512376,2000.0,8.0,0.1,1.5
2120,1,30.0,294.15238723982225,1000.0,8.0,0.1,1.5
2130,1,30.0,-294.07383159786394,2000.0,8.0,0.1,1.5
2140,1,30.0,294.16662389472384,1000.0,8.0,0.1,1.5
2150,1,30.0,-294.06788380321154,2000.0,8.0,0.1,1.5
2160,1,30.0,294.16375153042577,1000.0,8.0,0.1,1.5
2170,1,30.0,-294.0793197466398,2000.0,8.0,0.1,1.5
2180,1,30.0,294.14477354669873,1000.0,8.0,0.1,1.5
2190,1,30.0,-294.1041445238436,2000.0,8.0,0.1,1.5
2200,1,30.0,294.11631949948196,1000.0,8.0,0.1,1.5
2210,1,30.0,-294.13368612573385,2000.0,8.0,0.1,1.5
2220,1,30.0,294.08832920627276,1000.0,8.0,0.1,1.5
2230,1,30.0,-294.1576248206961,2000.0,8.0,0.1,1.5
2240,1,30.0,294.0705804819145,1000.0,8.0,0.1,1.5
2250,1,30.0,-294.16759813373557,2000.0,8.0,0.1,1.5
2260,1,30.0,294.06927346656965,1000.0,8.0,0.1,1.5
2270,1,30.0,-294.16012209957546,2000.0,8.0,0.1,1.5
2280,1,30.0,294.0848647383883,1000.0,8.0,0.1,1.5
2290,1,30.0,-294.13780831195754,2000.0,8.0,0.1,1.5
2300,1,30.0,294.1119078176294,1000.0,8.0,0.1,1.5
2310,1,30.0,-294.1084516188072,2000.0,8.0,0.1,1.5
2320,1,30.0,294.1409557787338,1000.0,8.0,0.1,1.5
2330,1,30.0,-294.08230715759083,2000.0,8.0,0.1,1.5
2340,1,30.0,294.161861333216,1000.0,8.0,0.1,1.5
2350,1,30.0,-294.0685079407543,2000.0,8.0,0.1,1.5
2360,1,30.0,294.16732156947234,1000.0,8.0,0.1,1.5
2370,1,30.0,-294.0718744317141,2000.0,8.0,0.1,1.5
2380,1,30.0,294.1554290699136,1000.0,8.0,0.1,1.5
2390,1,30.0,-294.0912306182997,2000.0,8.0,0.1,1.5
2400,1,30.0,294.1303382268061,1000.0,8.0,0.1,1.5
2410,1,30.0,-294.11981482763684,2000.0,8.0,0.1,1.5
2420,1,30.0,294.10081399353203,1000.0,8.0,0.1,1.5
2430,1,30.0,-294.1476417730165,2000.0,8.0,0.1,1.5
2440,1,30.0,294.07717003420487,1000.0,8.0,0.1,1.5
2450,1,30.0,-294.1649907018195,2000.0,8.0,0.1,1.5
2460,1,30.0,294.06766586406906,1000.0,8.0,0.1,1.5
2470,1,30.0,-294.1658011340737,2000.0,8.0,0.1,1.5
2480,1,30.0,294.07562156319784,1000.0,8.0,0.1,1.5
2490,1,30.0,-294.14978996246924,2000.0,8.0,0.1,1.5
2500,1,30.0,294.0982579770053,1000.0,8.0,0.1,1.5
2510,1,30.0,-294.12255034988607,2000.0,8.0,0.1,1.5
2520,1,30.0,294.12766755489986,1000.0,8.0,0.1,1.5
2530,1,30.0,-294.0935978766834,2000.0,8.0,0.1,1.5
2540,1,30.0,294.15357668520807,1000.0,8.0,0.1,1.5
2550,1,30.0,-294.07304647471517,2000.0,8.0,0.1,1.5
2560,1,30.0,294.1669345633063,1000.0,8.0,0.1,1.5
2570,1,30.0,-294.0680753399536,2000.0,8.0,0.1,1.5
2580,1,30.0,294.1630748980688,1000.0,8.0,0.1,1.5
2590,1,30.0,-294.08042103278916,2000.0,8.0,0.1,1.5
2600,1,30.0,294.14334598160815,1000.0,8.0,0.1,1.5
2610,1,30.0,-294.1057708475248,2000.0,8.0,0.1,1.5
2620,1,30.0,294.11463969205016,1000.0,8.0,0.1,1.5
2630,1,30.0,-294.1352693645531,2000.0,8.0,0.1,1.5
2640,1,30.0,294.086983962224,1000.0,8.0,0.1,1.5
2650,1,30.0,-294.1586119031973,2000.0,8.0,0.1,1.5
2660,1,30.0,294.07003973421905,1000.0,8.0,0.1,1.5
2670,1,30.0,-294.1676442431392,2000.0,8.0,0.1,1.5
2680,1,30.0,294.0697261143668,1000.0,8.0,0.1,1.5
2690,1,30.0,-294.1592111281743,2000.0,8.0,0.1,1.5
2700,1,30.0,294.08615265910515,1000.0,8.0,0.1,1.5
2710,1,30.0,-294.1362584879815,2000.0,8.0,0.1,1.5
2720,1,30.0,294.11358110376295,1000.0,8.0,0.1,1.5
2730,1,30.0,-294.1068043401312,2000.0,8.0,0.1,1.5
2740,1,30.0,294.1424299035002,1000.0,8.0,0.1,1.5
2750,1,30.0,-294.08113786586836,2000.0,8.0,0.1,1.5
2760,1,30.0,294.16262134258386,1000.0,8.0,0.1,1.5
2770,1,30.0,-294.068225103082,2000.0,8.0,0.1,1.5
2780,1,30.0,294.1671019704308,1000.0,8.0,0.1,1.5
2790,1,30.0,-294.0725768513155,2000.0,8.0,0.1,1.5
2800,1,30.0,294.15430657482597,1000.0,8.0,0.1,1.5
2810,1,30.0,-294.0926729197102,2000.0,8.0,0.1,1.5
2820,1,30.0,294.1287049555799,1000.0,8.0,0.1,1.5
2830,1,30.0,-294.1214931734082,2000.0,8.0,0.1,1.5
2840,1,30.0,294.09924049485886,1000.0,8.0,0.1,1.5
2850,1,30.0,-294.1489698686287,2000.0,8.0,0.1,1.5
2860,1,30.0,294.07620597649054,1000.0,8.0,0.1,1.5
2870,1,30.0,-294.1655046052217,2000.0,8.0,0.1,1.5
2880,1,30.0,294.06764802044825,1000.0,8.0,0.1,1.5
2890,1,30.0,-294.16532132398777,2000.0,8.0,0.1,1.5
2900,1,30.0,294.0765561669917,1000.0,8.0,0.1,1.5
2910,1,30.0,-294.1484840503349,2000.0,8.0,0.1,1.5
